Subject,DSP_Trial,Top,Target,AbsoluError,Order
610,dsp1_18,trashcan,well,25.35469788,post
610,dsp1_11,picnic table,wheelbarrow,16.94686305,post
610,dsp1_22,wheelbarrow,mailbox,95.95204312,post
610,new_4,picnic table,chair,69.94143873,post
610,dsp1_02,well,picnic table,168,post
610,dsp1_07,telescope,trashcan,45.37722849,post
610,dsp1_09,plant,well,153.6189758,post
610,dsp1_13,stove,chair,2.121458496,post
610,dsp1_24,harp,telescope,157.0472296,post
610,dsp1_08,telescope,wheelbarrow,26.89392067,post
610,new_2,stove,wheelbarrow,74.67939662,post
610,dsp1_05,mailbox,bookshelf,11.08855685,post
610,new_1,well,telescope,21.33864554,post
610,dsp1_19,bookshelf,plant,63.69605039,post
610,new_6,piano,trashcan,14.313,post
610,dsp1_23,harp,plant,76.96763749,post
610,dsp1_16,piano,harp,10.90197481,post
610,dsp1_03,chair,piano,21.58395499,post
610,new_3,bookshelf,piano,18.73806905,post
611,dsp1_04,chair,trashcan,0.75981217,post
611,dsp1_05,mailbox,bookshelf,66.08855685,post
611,new_2,stove,wheelbarrow,7.679396622,post
611,new_6,piano,trashcan,20.313,post
611,dsp1_03,chair,piano,31.58395499,post
611,new_3,bookshelf,piano,126.7380691,post
611,new_7,trashcan,stove,78.53734426,post
611,dsp1_16,piano,harp,14.09802519,post
611,dsp1_02,well,picnic table,82,post
611,dsp1_14,stove,bookshelf,35.36978881,post
611,new_1,well,telescope,42.66135446,post
611,new_5,harp,mailbox,41.14611906,post
611,dsp1_13,stove,chair,43.8785415,post
611,dsp1_09,plant,well,128.3810242,post
611,dsp1_08,telescope,wheelbarrow,34.10607933,post
611,dsp1_10,plant,piano,32.034209,post
611,dsp1_24,harp,telescope,73.0472296,post
611,dsp1_18,trashcan,well,7.645302119,post
611,dsp1_22,wheelbarrow,mailbox,5.047956877,post
611,dsp1_17,trashcan,picnic table,66.35469788,post
611,dsp1_23,harp,plant,81.96763749,post
611,dsp1_19,bookshelf,plant,140.3039496,post
611,dsp1_21,wheelbarrow,stove,176.6793966,post
611,new_4,picnic table,chair,8.058561267,post
611,dsp1_11,picnic table,wheelbarrow,117.9468631,post
611,dsp1_06,mailbox,harp,99.92484162,post
611,dsp1_07,telescope,trashcan,47.62277151,post
612,new_6,piano,trashcan,12.687,post
612,dsp1_23,harp,plant,149.9676375,post
612,dsp1_17,trashcan,picnic table,35.35469788,post
612,dsp1_24,harp,telescope,35.0472296,post
612,dsp1_13,stove,chair,62.1214585,post
612,dsp1_06,mailbox,harp,7.075158383,post
612,new_3,bookshelf,piano,7.738069053,post
612,dsp1_21,wheelbarrow,stove,10.67939662,post
612,dsp1_10,plant,piano,131.034209,post
612,new_5,harp,mailbox,55.14611906,post
612,dsp1_16,piano,harp,13.09802519,post
612,new_1,well,telescope,17.66135446,post
612,dsp1_11,picnic table,wheelbarrow,6.053136946,post
612,dsp1_02,well,picnic table,1,post
612,new_4,picnic table,chair,105.0585613,post
612,dsp1_04,chair,trashcan,43.75981217,post
612,new_7,trashcan,stove,34.46265574,post
612,dsp1_19,bookshelf,plant,28.30394961,post
612,dsp1_18,trashcan,well,45.35469788,post
612,new_2,stove,wheelbarrow,11.32060338,post
612,dsp1_08,telescope,wheelbarrow,27.10607933,post
612,dsp1_09,plant,well,100.3810242,post
612,dsp1_03,chair,piano,33.41604501,post
612,dsp1_07,telescope,trashcan,70.62277151,post
612,dsp1_22,wheelbarrow,mailbox,61.95204312,post
612,dsp1_05,mailbox,bookshelf,84.91144315,post
612,dsp1_14,stove,bookshelf,29.36978881,post
613,dsp1_04,chair,trashcan,159.2401878,post
613,dsp1_07,telescope,trashcan,158.3772285,post
613,dsp1_09,plant,well,98.38102421,post
613,dsp1_05,mailbox,bookshelf,175.0885568,post
613,dsp1_14,stove,bookshelf,17.36978881,post
613,dsp1_18,trashcan,well,122.3546979,post
613,dsp1_17,trashcan,picnic table,49.35469788,post
613,dsp1_10,plant,piano,163.965791,post
613,dsp1_19,bookshelf,plant,5.696050392,post
613,dsp1_02,well,picnic table,9,post
613,dsp1_13,stove,chair,75.1214585,post
613,new_6,piano,trashcan,28.313,post
613,dsp1_24,harp,telescope,147.0472296,post
613,new_2,stove,wheelbarrow,16.32060338,post
613,new_1,well,telescope,52.66135446,post
613,dsp1_11,picnic table,wheelbarrow,37.05313695,post
613,dsp1_21,wheelbarrow,stove,176.6793966,post
613,new_3,bookshelf,piano,116.2619309,post
613,dsp1_23,harp,plant,27.96763749,post
613,dsp1_22,wheelbarrow,mailbox,9.952043123,post
613,new_4,picnic table,chair,149.9414387,post
613,new_7,trashcan,stove,86.53734426,post
613,dsp1_16,piano,harp,97.09802519,post
613,dsp1_08,telescope,wheelbarrow,98.89392067,post
613,new_5,harp,mailbox,2.146119064,post
613,dsp1_03,chair,piano,71.41604501,post
613,dsp1_06,mailbox,harp,4.924841617,post
614,dsp1_16,piano,harp,3.90197481,post
614,dsp1_02,well,picnic table,0,post
614,dsp1_03,chair,piano,3.416045012,post
614,dsp1_23,harp,plant,19.03236251,post
614,new_7,trashcan,stove,27.46265574,post
614,new_1,well,telescope,9.33864554,post
614,dsp1_10,plant,piano,4.034209003,post
614,new_6,piano,trashcan,24.687,post
614,dsp1_04,chair,trashcan,14.75981217,post
614,dsp1_18,trashcan,well,11.64530212,post
614,dsp1_24,harp,telescope,4.952770397,post
614,new_3,bookshelf,piano,0.738069053,post
614,dsp1_09,plant,well,153.6189758,post
614,new_2,stove,wheelbarrow,19.67939662,post
614,dsp1_21,wheelbarrow,stove,17.67939662,post
614,dsp1_07,telescope,trashcan,23.62277151,post
614,dsp1_11,picnic table,wheelbarrow,146.9468631,post
614,dsp1_08,telescope,wheelbarrow,38.89392067,post
614,dsp1_19,bookshelf,plant,57.69605039,post
614,dsp1_05,mailbox,bookshelf,27.91144315,post
614,dsp1_22,wheelbarrow,mailbox,14.04795688,post
614,dsp1_14,stove,bookshelf,20.36978881,post
614,new_4,picnic table,chair,19.94143873,post
614,new_5,harp,mailbox,1.853880936,post
614,dsp1_17,trashcan,picnic table,33.64530212,post
614,dsp1_13,stove,chair,1.121458496,post
614,dsp1_06,mailbox,harp,3.075158383,post
615,dsp1_17,trashcan,picnic table,54.64530212,post
615,dsp1_21,wheelbarrow,stove,172.6793966,post
615,dsp1_23,harp,plant,141.9676375,post
615,dsp1_06,mailbox,harp,156.0751584,post
615,dsp1_07,telescope,trashcan,119.6227715,post
615,dsp1_05,mailbox,bookshelf,85.91144315,post
615,new_4,picnic table,chair,112.9414387,post
615,dsp1_09,plant,well,174.3810242,post
615,dsp1_08,telescope,wheelbarrow,131.8939207,post
615,new_6,piano,trashcan,91.313,post
615,dsp1_16,piano,harp,116.9019748,post
615,dsp1_11,picnic table,wheelbarrow,142.9468631,post
615,dsp1_24,harp,telescope,144.0472296,post
615,new_5,harp,mailbox,91.14611906,post
615,new_1,well,telescope,98.33864554,post
615,new_7,trashcan,stove,32.46265574,post
615,dsp1_02,well,picnic table,165,post
615,new_3,bookshelf,piano,0.261930947,post
615,dsp1_13,stove,chair,12.1214585,post
615,new_2,stove,wheelbarrow,108.3206034,post
615,dsp1_22,wheelbarrow,mailbox,33.04795688,post
615,dsp1_18,trashcan,well,137.6453021,post
615,dsp1_14,stove,bookshelf,13.36978881,post
615,dsp1_03,chair,piano,137.583955,post
615,dsp1_10,plant,piano,159.034209,post
615,dsp1_04,chair,trashcan,87.75981217,post
615,dsp1_19,bookshelf,plant,100.6960504,post
616,dsp1_02,well,picnic table,83,post
616,dsp1_10,plant,piano,61.965791,post
616,dsp1_13,stove,chair,27.1214585,post
616,dsp1_08,telescope,wheelbarrow,78.89392067,post
616,new_3,bookshelf,piano,55.73806905,post
616,new_2,stove,wheelbarrow,0.679396622,post
616,new_6,piano,trashcan,109.313,post
616,new_7,trashcan,stove,67.53734426,post
616,dsp1_09,plant,well,20.38102421,post
616,dsp1_04,chair,trashcan,20.75981217,post
616,dsp1_06,mailbox,harp,7.924841617,post
616,dsp1_05,mailbox,bookshelf,10.91144315,post
616,new_4,picnic table,chair,163.9414387,post
616,dsp1_18,trashcan,well,33.35469788,post
616,dsp1_23,harp,plant,32.96763749,post
616,dsp1_14,stove,bookshelf,24.36978881,post
616,dsp1_11,picnic table,wheelbarrow,68.05313695,post
616,dsp1_07,telescope,trashcan,76.62277151,post
616,new_1,well,telescope,28.66135446,post
616,dsp1_03,chair,piano,51.41604501,post
616,new_5,harp,mailbox,97.14611906,post
616,dsp1_16,piano,harp,91.09802519,post
616,dsp1_22,wheelbarrow,mailbox,92.95204312,post
616,dsp1_21,wheelbarrow,stove,61.67939662,post
616,dsp1_17,trashcan,picnic table,36.64530212,post
616,dsp1_24,harp,telescope,55.0472296,post
616,dsp1_19,bookshelf,plant,61.69605039,post
617,dsp1_19,bookshelf,plant,170.3039496,post
617,dsp1_21,wheelbarrow,stove,159.6793966,post
617,new_1,well,telescope,59.66135446,post
617,new_3,bookshelf,piano,27.26193095,post
617,new_2,stove,wheelbarrow,8.679396622,post
617,dsp1_23,harp,plant,149.9676375,post
617,dsp1_16,piano,harp,81.90197481,post
617,dsp1_09,plant,well,105.3810242,post
617,dsp1_06,mailbox,harp,5.075158383,post
617,dsp1_04,chair,trashcan,15.75981217,post
617,new_6,piano,trashcan,23.687,post
617,new_5,harp,mailbox,154.1461191,post
617,new_7,trashcan,stove,36.53734426,post
617,dsp1_13,stove,chair,158.1214585,post
617,dsp1_11,picnic table,wheelbarrow,75.05313695,post
617,dsp1_10,plant,piano,92.965791,post
617,dsp1_03,chair,piano,7.583954988,post
617,new_4,picnic table,chair,86.94143873,post
617,dsp1_14,stove,bookshelf,46.36978881,post
617,dsp1_08,telescope,wheelbarrow,33.89392067,post
617,dsp1_24,harp,telescope,47.9527704,post
617,dsp1_07,telescope,trashcan,87.62277151,post
617,dsp1_02,well,picnic table,7,post
617,dsp1_17,trashcan,picnic table,143.3546979,post
617,dsp1_22,wheelbarrow,mailbox,163.9520431,post
617,dsp1_18,trashcan,well,26.35469788,post
617,dsp1_05,mailbox,bookshelf,13.08855685,post
618,dsp1_09,plant,well,99.38102421,post
618,dsp1_14,stove,bookshelf,34.63021119,post
618,dsp1_04,chair,trashcan,175.7598122,post
618,new_6,piano,trashcan,164.687,post
618,new_4,picnic table,chair,168.0585613,post
618,new_3,bookshelf,piano,1.738069053,post
618,dsp1_11,picnic table,wheelbarrow,58.05313695,post
618,dsp1_19,bookshelf,plant,149.6960504,post
618,dsp1_24,harp,telescope,167.0472296,post
618,dsp1_02,well,picnic table,10,post
618,dsp1_18,trashcan,well,100.3546979,post
618,new_5,harp,mailbox,94.14611906,post
618,new_7,trashcan,stove,0.537344259,post
618,dsp1_16,piano,harp,90.09802519,post
618,new_2,stove,wheelbarrow,82.32060338,post
618,dsp1_10,plant,piano,134.965791,post
618,dsp1_03,chair,piano,143.416045,post
618,dsp1_13,stove,chair,85.1214585,post
618,dsp1_17,trashcan,picnic table,5.645302119,post
618,dsp1_07,telescope,trashcan,101.3772285,post
618,dsp1_06,mailbox,harp,32.92484162,post
618,dsp1_05,mailbox,bookshelf,165.0885568,post
618,dsp1_21,wheelbarrow,stove,60.67939662,post
618,dsp1_23,harp,plant,36.96763749,post
618,dsp1_08,telescope,wheelbarrow,64.89392067,post
618,dsp1_22,wheelbarrow,mailbox,109.9520431,post
618,new_1,well,telescope,55.66135446,post
619,new_5,harp,mailbox,8.146119064,post
619,dsp1_02,well,picnic table,12,post
619,dsp1_06,mailbox,harp,1.924841617,post
619,new_2,stove,wheelbarrow,8.320603378,post
619,dsp1_19,bookshelf,plant,7.696050392,post
619,dsp1_18,trashcan,well,10.64530212,post
619,dsp1_24,harp,telescope,0.952770397,post
619,dsp1_23,harp,plant,21.03236251,post
619,dsp1_07,telescope,trashcan,10.62277151,post
619,dsp1_21,wheelbarrow,stove,1.320603378,post
619,dsp1_10,plant,piano,3.034209003,post
619,dsp1_16,piano,harp,1.90197481,post
619,dsp1_22,wheelbarrow,mailbox,0.047956877,post
619,dsp1_13,stove,chair,24.8785415,post
619,dsp1_11,picnic table,wheelbarrow,13.94686305,post
619,dsp1_14,stove,bookshelf,5.369788809,post
619,new_3,bookshelf,piano,0.738069053,post
619,dsp1_03,chair,piano,16.58395499,post
619,dsp1_04,chair,trashcan,9.75981217,post
619,new_1,well,telescope,8.33864554,post
619,new_6,piano,trashcan,0.312999998,post
619,new_7,trashcan,stove,6.537344259,post
619,dsp1_17,trashcan,picnic table,7.354697881,post
619,dsp1_08,telescope,wheelbarrow,13.89392067,post
619,dsp1_09,plant,well,3.618975793,post
619,new_4,picnic table,chair,20.94143873,post
619,dsp1_05,mailbox,bookshelf,10.08855685,post
620,dsp1_03,chair,piano,22.58395499,post
620,dsp1_06,mailbox,harp,18.92484162,post
620,new_1,well,telescope,20.33864554,post
620,dsp1_11,picnic table,wheelbarrow,84.05313695,post
620,dsp1_04,chair,trashcan,8.75981217,post
620,new_3,bookshelf,piano,4.261930947,post
620,dsp1_24,harp,telescope,54.9527704,post
620,dsp1_14,stove,bookshelf,18.36978881,post
620,dsp1_23,harp,plant,145.9676375,post
620,dsp1_08,telescope,wheelbarrow,51.89392067,post
620,new_4,picnic table,chair,81.94143873,post
620,dsp1_16,piano,harp,58.90197481,post
620,dsp1_19,bookshelf,plant,20.30394961,post
620,new_7,trashcan,stove,6.462655741,post
620,dsp1_21,wheelbarrow,stove,7.320603378,post
620,dsp1_07,telescope,trashcan,69.62277151,post
620,new_2,stove,wheelbarrow,8.320603378,post
620,dsp1_13,stove,chair,3.878541504,post
620,dsp1_10,plant,piano,0.034209003,post
620,new_5,harp,mailbox,179.8538809,post
620,new_6,piano,trashcan,1.687000002,post
620,dsp1_09,plant,well,125.3810242,post
620,dsp1_05,mailbox,bookshelf,14.08855685,post
620,dsp1_22,wheelbarrow,mailbox,6.952043123,post
620,dsp1_02,well,picnic table,152,post
620,dsp1_18,trashcan,well,37.35469788,post
620,dsp1_17,trashcan,picnic table,4.645302119,post
621,dsp1_11,picnic table,wheelbarrow,145.0531369,post
621,dsp1_06,mailbox,harp,111.9248416,post
621,dsp1_10,plant,piano,36.965791,post
621,dsp1_02,well,picnic table,54,post
621,dsp1_04,chair,trashcan,148.2401878,post
621,dsp1_17,trashcan,picnic table,8.645302119,post
621,dsp1_22,wheelbarrow,mailbox,0.952043123,post
621,new_1,well,telescope,143.6613545,post
621,dsp1_09,plant,well,1.381024207,post
621,dsp1_05,mailbox,bookshelf,179.0885568,post
621,new_6,piano,trashcan,68.687,post
621,new_5,harp,mailbox,115.8538809,post
621,dsp1_18,trashcan,well,29.35469788,post
621,dsp1_19,bookshelf,plant,45.69605039,post
621,dsp1_14,stove,bookshelf,18.63021119,post
621,dsp1_24,harp,telescope,90.9527704,post
621,dsp1_07,telescope,trashcan,156.3772285,post
621,dsp1_13,stove,chair,114.8785415,post
621,dsp1_21,wheelbarrow,stove,48.32060338,post
621,dsp1_23,harp,plant,56.03236251,post
621,new_4,picnic table,chair,91.05856127,post
621,dsp1_08,telescope,wheelbarrow,20.89392067,post
621,new_3,bookshelf,piano,13.73806905,post
621,dsp1_03,chair,piano,25.41604501,post
621,dsp1_16,piano,harp,27.90197481,post
621,new_7,trashcan,stove,28.53734426,post
621,new_2,stove,wheelbarrow,41.32060338,post
622,dsp1_17,trashcan,picnic table,28.64530212,post
622,dsp1_06,mailbox,harp,23.07515838,post
622,dsp1_23,harp,plant,8.032362509,post
622,dsp1_13,stove,chair,178.1214585,post
622,dsp1_19,bookshelf,plant,56.69605039,post
622,dsp1_08,telescope,wheelbarrow,54.89392067,post
622,dsp1_21,wheelbarrow,stove,167.6793966,post
622,new_7,trashcan,stove,4.462655741,post
622,dsp1_05,mailbox,bookshelf,32.08855685,post
622,dsp1_18,trashcan,well,11.35469788,post
622,dsp1_02,well,picnic table,81,post
622,dsp1_09,plant,well,86.61897579,post
622,dsp1_07,telescope,trashcan,4.377228493,post
622,dsp1_03,chair,piano,58.41604501,post
622,new_6,piano,trashcan,32.687,post
622,new_4,picnic table,chair,0.058561267,post
622,new_3,bookshelf,piano,46.26193095,post
622,new_1,well,telescope,116.6613545,post
622,dsp1_11,picnic table,wheelbarrow,173.0531369,post
622,new_5,harp,mailbox,114.1461191,post
622,dsp1_14,stove,bookshelf,26.36978881,post
622,dsp1_24,harp,telescope,156.0472296,post
622,new_2,stove,wheelbarrow,1.679396622,post
622,dsp1_16,piano,harp,9.90197481,post
622,dsp1_22,wheelbarrow,mailbox,85.95204312,post
622,dsp1_04,chair,trashcan,37.24018783,post
622,dsp1_10,plant,piano,47.965791,post
623,dsp1_13,stove,chair,20.8785415,post
623,dsp1_10,plant,piano,30.965791,post
623,dsp1_03,chair,piano,32.41604501,post
623,new_1,well,telescope,20.66135446,post
623,dsp1_22,wheelbarrow,mailbox,22.04795688,post
623,new_6,piano,trashcan,84.687,post
623,dsp1_17,trashcan,picnic table,29.35469788,post
623,dsp1_23,harp,plant,87.96763749,post
623,new_3,bookshelf,piano,150.2619309,post
623,dsp1_05,mailbox,bookshelf,10.08855685,post
623,new_4,picnic table,chair,91.05856127,post
623,dsp1_02,well,picnic table,32,post
623,dsp1_14,stove,bookshelf,15.63021119,post
623,dsp1_08,telescope,wheelbarrow,9.89392067,post
623,dsp1_04,chair,trashcan,2.75981217,post
623,dsp1_16,piano,harp,48.90197481,post
623,dsp1_19,bookshelf,plant,109.3039496,post
623,new_5,harp,mailbox,116.1461191,post
623,dsp1_07,telescope,trashcan,41.62277151,post
623,dsp1_09,plant,well,81.38102421,post
623,dsp1_24,harp,telescope,148.0472296,post
623,dsp1_11,picnic table,wheelbarrow,6.946863054,post
623,dsp1_18,trashcan,well,8.645302119,post
623,dsp1_06,mailbox,harp,4.924841617,post
623,new_2,stove,wheelbarrow,92.67939662,post
623,new_7,trashcan,stove,46.53734426,post
623,dsp1_21,wheelbarrow,stove,108.3206034,post
624,new_5,harp,mailbox,31.14611906,post
624,dsp1_04,chair,trashcan,38.24018783,post
624,dsp1_17,trashcan,picnic table,2.354697881,post
624,new_6,piano,trashcan,24.687,post
624,dsp1_24,harp,telescope,47.0472296,post
624,dsp1_19,bookshelf,plant,50.69605039,post
624,dsp1_02,well,picnic table,26,post
624,new_3,bookshelf,piano,4.261930947,post
624,dsp1_21,wheelbarrow,stove,0.320603378,post
624,dsp1_13,stove,chair,60.8785415,post
624,dsp1_09,plant,well,21.38102421,post
624,new_2,stove,wheelbarrow,31.32060338,post
624,new_1,well,telescope,4.66135446,post
624,dsp1_08,telescope,wheelbarrow,20.89392067,post
624,dsp1_14,stove,bookshelf,8.630211191,post
624,dsp1_05,mailbox,bookshelf,32.08855685,post
624,dsp1_16,piano,harp,56.09802519,post
624,dsp1_10,plant,piano,129.034209,post
624,dsp1_11,picnic table,wheelbarrow,34.94686305,post
624,dsp1_07,telescope,trashcan,59.62277151,post
624,new_7,trashcan,stove,5.462655741,post
624,dsp1_06,mailbox,harp,30.07515838,post
624,new_4,picnic table,chair,86.94143873,post
624,dsp1_23,harp,plant,82.96763749,post
624,dsp1_03,chair,piano,14.58395499,post
624,dsp1_22,wheelbarrow,mailbox,75.04795688,post
624,dsp1_18,trashcan,well,66.64530212,post
625,dsp1_16,piano,harp,42.09802519,post
625,dsp1_10,plant,piano,81.965791,post
625,dsp1_07,telescope,trashcan,164.3772285,post
625,dsp1_08,telescope,wheelbarrow,117.8939207,post
625,dsp1_18,trashcan,well,148.3546979,post
625,new_1,well,telescope,46.33864554,post
625,dsp1_23,harp,plant,136.9676375,post
625,dsp1_22,wheelbarrow,mailbox,176.9520431,post
625,dsp1_14,stove,bookshelf,100.6302112,post
625,dsp1_19,bookshelf,plant,130.3039496,post
625,new_6,piano,trashcan,161.313,post
625,dsp1_13,stove,chair,55.8785415,post
625,dsp1_24,harp,telescope,167.9527704,post
625,dsp1_09,plant,well,10.38102421,post
625,dsp1_11,picnic table,wheelbarrow,132.9468631,post
625,dsp1_03,chair,piano,40.41604501,post
625,new_7,trashcan,stove,58.46265574,post
625,new_5,harp,mailbox,77.85388094,post
625,dsp1_17,trashcan,picnic table,106.3546979,post
625,dsp1_21,wheelbarrow,stove,73.67939662,post
625,new_4,picnic table,chair,103.0585613,post
625,new_3,bookshelf,piano,168.7380691,post
625,dsp1_06,mailbox,harp,42.92484162,post
625,dsp1_02,well,picnic table,6,post
625,dsp1_04,chair,trashcan,29.75981217,post
625,new_2,stove,wheelbarrow,22.67939662,post
625,dsp1_05,mailbox,bookshelf,154.0885568,post
626,new_3,bookshelf,piano,0.261930947,post
626,dsp1_16,piano,harp,8.90197481,post
626,dsp1_14,stove,bookshelf,0.369788809,post
626,dsp1_07,telescope,trashcan,67.62277151,post
626,dsp1_24,harp,telescope,47.0472296,post
626,dsp1_11,picnic table,wheelbarrow,33.05313695,post
626,dsp1_03,chair,piano,7.583954988,post
626,dsp1_13,stove,chair,10.8785415,post
626,dsp1_17,trashcan,picnic table,0.354697881,post
626,new_1,well,telescope,1.33864554,post
626,new_4,picnic table,chair,54.94143873,post
626,dsp1_23,harp,plant,52.96763749,post
626,dsp1_06,mailbox,harp,0.075158383,post
626,dsp1_22,wheelbarrow,mailbox,83.04795688,post
626,new_2,stove,wheelbarrow,4.320603378,post
626,new_5,harp,mailbox,33.14611906,post
626,dsp1_21,wheelbarrow,stove,2.320603378,post
626,new_7,trashcan,stove,18.46265574,post
626,dsp1_09,plant,well,69.38102421,post
626,dsp1_19,bookshelf,plant,70.69605039,post
626,dsp1_08,telescope,wheelbarrow,146.1060793,post
626,dsp1_18,trashcan,well,30.35469788,post
626,dsp1_04,chair,trashcan,25.75981217,post
626,dsp1_02,well,picnic table,115,post
626,new_6,piano,trashcan,2.687000002,post
626,dsp1_10,plant,piano,104.965791,post
626,dsp1_05,mailbox,bookshelf,15.08855685,post
627,dsp1_24,harp,telescope,35.9527704,post
627,dsp1_02,well,picnic table,149,post
627,dsp1_05,mailbox,bookshelf,116.9114432,post
627,dsp1_06,mailbox,harp,173.9248416,post
627,dsp1_10,plant,piano,51.965791,post
627,dsp1_08,telescope,wheelbarrow,137.1060793,post
627,dsp1_17,trashcan,picnic table,35.64530212,post
627,new_3,bookshelf,piano,110.2619309,post
627,new_7,trashcan,stove,62.53734426,post
627,dsp1_14,stove,bookshelf,1.369788809,post
627,dsp1_22,wheelbarrow,mailbox,108.0479569,post
627,dsp1_19,bookshelf,plant,36.69605039,post
627,new_4,picnic table,chair,148.9414387,post
627,dsp1_09,plant,well,50.38102421,post
627,dsp1_11,picnic table,wheelbarrow,172.0531369,post
627,new_6,piano,trashcan,177.313,post
627,dsp1_18,trashcan,well,75.35469788,post
627,new_5,harp,mailbox,84.14611906,post
627,new_1,well,telescope,27.33864554,post
627,dsp1_07,telescope,trashcan,149.3772285,post
627,dsp1_03,chair,piano,75.41604501,post
627,dsp1_13,stove,chair,118.1214585,post
627,dsp1_23,harp,plant,134.0323625,post
627,dsp1_04,chair,trashcan,67.75981217,post
627,dsp1_16,piano,harp,145.0980252,post
627,dsp1_21,wheelbarrow,stove,130.6793966,post
627,new_2,stove,wheelbarrow,132.6793966,post
628,new_3,bookshelf,piano,71.26193095,post
628,dsp1_06,mailbox,harp,175.9248416,post
628,new_2,stove,wheelbarrow,154.3206034,post
628,dsp1_24,harp,telescope,178.9527704,post
628,dsp1_03,chair,piano,95.41604501,post
628,dsp1_17,trashcan,picnic table,50.35469788,post
628,dsp1_09,plant,well,118.3810242,post
628,dsp1_10,plant,piano,123.965791,post
628,dsp1_05,mailbox,bookshelf,27.91144315,post
628,new_4,picnic table,chair,20.05856127,post
628,dsp1_23,harp,plant,8.032362509,post
628,dsp1_18,trashcan,well,55.35469788,post
628,new_1,well,telescope,73.33864554,post
628,dsp1_07,telescope,trashcan,40.62277151,post
628,dsp1_02,well,picnic table,1,post
628,new_6,piano,trashcan,13.687,post
628,dsp1_21,wheelbarrow,stove,16.67939662,post
628,new_5,harp,mailbox,64.85388094,post
628,dsp1_13,stove,chair,147.8785415,post
628,dsp1_14,stove,bookshelf,135.6302112,post
628,dsp1_08,telescope,wheelbarrow,116.1060793,post
628,dsp1_11,picnic table,wheelbarrow,145.9468631,post
628,dsp1_16,piano,harp,11.90197481,post
628,dsp1_19,bookshelf,plant,2.303949608,post
628,dsp1_22,wheelbarrow,mailbox,31.95204312,post
628,dsp1_04,chair,trashcan,66.24018783,post
628,new_7,trashcan,stove,39.53734426,post
629,dsp1_18,trashcan,well,3.645302119,post
629,dsp1_06,mailbox,harp,28.07515838,post
629,dsp1_11,picnic table,wheelbarrow,35.05313695,post
629,dsp1_14,stove,bookshelf,20.36978881,post
629,new_3,bookshelf,piano,1.738069053,post
629,dsp1_02,well,picnic table,9,post
629,new_1,well,telescope,8.66135446,post
629,new_7,trashcan,stove,8.462655741,post
629,dsp1_21,wheelbarrow,stove,30.67939662,post
629,dsp1_24,harp,telescope,1.047229603,post
629,new_4,picnic table,chair,14.94143873,post
629,dsp1_23,harp,plant,10.96763749,post
629,new_5,harp,mailbox,29.14611906,post
629,dsp1_08,telescope,wheelbarrow,0.89392067,post
629,dsp1_22,wheelbarrow,mailbox,17.95204312,post
629,dsp1_19,bookshelf,plant,6.696050392,post
629,dsp1_07,telescope,trashcan,11.62277151,post
629,new_2,stove,wheelbarrow,17.67939662,post
629,new_6,piano,trashcan,26.687,post
629,dsp1_04,chair,trashcan,9.24018783,post
629,dsp1_13,stove,chair,12.1214585,post
629,dsp1_09,plant,well,0.381024207,post
629,dsp1_16,piano,harp,5.90197481,post
629,dsp1_17,trashcan,picnic table,7.645302119,post
629,dsp1_05,mailbox,bookshelf,11.08855685,post
629,dsp1_10,plant,piano,31.034209,post
629,dsp1_03,chair,piano,7.416045012,post
630,dsp1_10,plant,piano,13.034209,post
630,dsp1_23,harp,plant,45.96763749,post
630,dsp1_21,wheelbarrow,stove,19.32060338,post
630,dsp1_05,mailbox,bookshelf,111.9114432,post
630,dsp1_19,bookshelf,plant,55.30394961,post
630,dsp1_14,stove,bookshelf,48.36978881,post
630,dsp1_22,wheelbarrow,mailbox,178.0479569,post
630,dsp1_17,trashcan,picnic table,42.64530212,post
630,dsp1_11,picnic table,wheelbarrow,105.0531369,post
630,dsp1_02,well,picnic table,19,post
630,new_6,piano,trashcan,18.687,post
630,dsp1_04,chair,trashcan,30.24018783,post
630,new_2,stove,wheelbarrow,96.32060338,post
630,new_4,picnic table,chair,166.9414387,post
630,dsp1_16,piano,harp,27.90197481,post
630,new_7,trashcan,stove,49.46265574,post
630,dsp1_06,mailbox,harp,20.07515838,post
630,new_5,harp,mailbox,80.85388094,post
630,new_1,well,telescope,22.66135446,post
630,dsp1_09,plant,well,121.3810242,post
630,dsp1_08,telescope,wheelbarrow,46.89392067,post
630,dsp1_03,chair,piano,20.41604501,post
630,dsp1_24,harp,telescope,166.0472296,post
630,dsp1_07,telescope,trashcan,10.62277151,post
630,new_3,bookshelf,piano,59.73806905,post
630,dsp1_13,stove,chair,77.1214585,post
630,dsp1_18,trashcan,well,9.354697881,post
631,dsp1_08,telescope,wheelbarrow,43.89392067,post
631,dsp1_23,harp,plant,136.9676375,post
631,new_5,harp,mailbox,175.8538809,post
631,new_7,trashcan,stove,120.4626557,post
631,new_4,picnic table,chair,87.05856127,post
631,dsp1_05,mailbox,bookshelf,11.08855685,post
631,new_2,stove,wheelbarrow,2.320603378,post
631,dsp1_14,stove,bookshelf,111.6302112,post
631,dsp1_13,stove,chair,14.1214585,post
631,new_6,piano,trashcan,16.687,post
631,dsp1_10,plant,piano,35.965791,post
631,dsp1_17,trashcan,picnic table,135.6453021,post
631,dsp1_21,wheelbarrow,stove,135.6793966,post
631,dsp1_24,harp,telescope,104.0472296,post
